FlowerID,Genotype,Plant_Sex,Flowering_Date,Location
Entukura_14_Phase2_R4C3,Entukura,female,2019-09-26,Sendusu
Nakyetengu_14_Phase2_R7C8,IITA-Nakyetengu,female,2019-09-26,Sendusu
Kazirakwe_14_Phase1_R30C9,ITC1355,female,2019-10-08,Sendusu
Kazirakwe_16_Phase3_R30C2,ITC1355,female,2019-10-08,Sendusu
29364S-2_14_R11P6,29364S-2,female,2019-10-08,Sendusu
29275S-1_14_R7P1,29275S-1,female,2019-10-07,Sendusu
25974S-17_14_R4P5,25974S-17,female,2019-10-07,Sendusu
Nakasabira_14_Phase1_R32C17,Nakasabira,female,2019-10-09,Sendusu
Nakasabira_14_Phase2_R33C10,Nakasabira,female,2019-10-09,Sendusu
Entukura_14_Phase2_R5C9,Entukura,female,2019-10-10,Sendusu
Nakasabira_16_Phase3_R33C1,Nakasabira,female,2019-10-10,Sendusu
Nakasabira_14_Phase2_R33C10,Nakasabira,female,2019-10-10,Sendusu
Kazirakwe_14_Phase1_R29C3,ITC1355,female,2019-10-11,Sendusu
Kazirakwe_16_Phase3_R30C6,ITC1355,female,2019-10-11,Sendusu
29275S-1_14_R8P7,29275S-1,female,2019-10-11,Sendusu
Nakyetengu_14_Phase2_R7C10,IITA-Nakyetengu,female,2019-10-14,Sendusu
Enzirabahima_16_Phase3_R26C8,ITC1354,female,2019-10-14,Sendusu
Kazirakwe_16_Phase3_R30C6,ITC1355,female,2019-10-14,Sendusu
29364S-2_14_R11P4,29364S-2,female,2019-10-14,Sendusu
29275S-1_14_R8P3,29275S-1,female,2019-10-14,Sendusu
29275S-4_14_R1P6,29275S-4,female,2019-10-14,Sendusu
Kazirakwe_14_Phase2_R29C4,ITC1355,female,2019-10-15,Sendusu
Entukura_14_Phase1_R6C12,Entukura,female,2019-10-17,Sendusu
Kabucuragye_14_Phase1_R21C1,Kabucuragye,female,2019-10-17,Sendusu
Kazirakwe_14_Phase2_R28C10,ITC1355,female,2019-10-17,Sendusu
Nfuuka_14_Phase2_R13C4,Nfuuka,female,2019-10-17,Sendusu
Enzirabahima_16_Phase3_R26C9,ITC1354,female,2019-10-17,Sendusu
25974S-17_14_R4P1,25974S-17,female,2019-10-17,Sendusu
Nakyetengu_14_Phase1_R8C1,IITA-Nakyetengu,female,2019-10-18,Sendusu
Kabucuragye_14_Phase1_R21C8,Kabucuragye,female,2019-10-18,Sendusu
Enzirabahima_14_Phase2_R26C5,ITC1354,female,2019-10-18,Sendusu
Nakyetengu_14_Phase1_R7C1,IITA-Nakyetengu,female,2019-10-21,Sendusu
Enzirabahima_14_Phase1_R26C7,ITC1354,female,2019-10-21,Sendusu
Enzirabahima_14_Phase2_R26C7,ITC1354,female,2019-10-22,Sendusu
Enzirabahima_16_Phase3_R27C7,ITC1354,female,2019-10-22,Sendusu
Kazirakwe_16_Phase3_R30C2,ITC1355,female,2019-10-22,Sendusu
Nakasabira_14_Phase1_R32C14,Nakasabira,female,2019-10-23,Sendusu
29364S-2_14_R10P9,29364S-2,female,2019-10-23,Sendusu
29275S-4_14_R3P7,29275S-4,female,2019-10-23,Sendusu
Kabucuragye_14_Phase1_R19C8,Kabucuragye,female,2019-10-24,Sendusu
Nakasabira_14_Phase1_R31C6,Nakasabira,female,2019-10-24,Sendusu
Nakasabira_14_Phase1_R31C10,Nakasabira,female,2019-10-24,Sendusu
Kazirakwe_16_Phase3_R28C9,ITC1355,female,2019-10-24,Sendusu
Nakasabira_14_Phase1_R31C3,Nakasabira,female,2019-10-25,Sendusu
Entukura_14_Phase2_R6C1,Entukura,female,2019-10-25,Sendusu
29364S-2_14_R12P3,29364S-2,female,2019-10-25,Sendusu
29275S-4_14_R1P4,29275S-4,female,2019-10-25,Sendusu
Tereza_14_Phase1_R18C18,Tereza,female,2019-10-28,Sendusu
Nfuuka_14_Phase2_R15C7,Nfuuka,female,2019-10-28,Sendusu
Tereza_14_Phase2_R18C7,Tereza,female,2019-10-28,Sendusu
Enzirabahima_14_Phase2_R26C4,ITC1354,female,2019-10-28,Sendusu
29275S-4_14_R2P1,29275S-4,female,2019-10-28,Sendusu
Kazirakwe_14_Phase1_R30C2,ITC1355,female,2019-10-30,Sendusu
Nakasabira_14_Phase1_R32C15,Nakasabira,female,2019-10-29,Sendusu
Tereza_14_Phase2_R16C7,Tereza,female,2019-10-30,Sendusu
29275S-4_14_R2P1,29275S-4,female,2019-10-30,Sendusu
29275S-4_14_R1P3,29275S-4,female,2019-10-30,Sendusu
Entukura_16_Phase3_R6C10,Entukura,female,2019-10-31,Sendusu
Kazirakwe_14_Phase1_R30C1,ITC1355,female,2019-11-01,Sendusu
29275S-4_14_R2P3,29275S-4,female,2019-11-01,Sendusu
Nakyetengu_14_Phase1_R8C3,IITA-Nakyetengu,female,2019-11-04,Sendusu
Tereza_14_Phase1_R16C10,Tereza,female,2019-11-04,Sendusu
Nakasabira_14_Phase2_R32C2,Nakasabira,female,2019-11-04,Sendusu
Entukura_14_Phase1_R5C5,Entukura,female,2019-11-06,Sendusu
Enzirabahima_14_Phase1_R25C10,ITC1354,female,2019-11-07,Sendusu
Enzirabahima_14_Phase1_R26C15,ITC1354,female,2019-11-07,Sendusu
Kazirakwe_14_Phase2_R29C1,ITC1355,female,2019-11-07,Sendusu
Nakyetengu_14_Phase2_R9C6,IITA-Nakyetengu,female,2019-11-08,Sendusu
Entukura_14_Phase1_R4C16,Entukura,female,2019-11-09,Sendusu
Entukura_14_Phase1_R4C4,Entukura,female,2019-11-11,Sendusu
Enzirabahima_16_Phase3_R25C10,ITC1354,female,2019-11-11,Sendusu
29275S-1_14_R9P1,29275S-1,female,2019-11-11,Sendusu
Enzirabahima_14_Phase1_R26C2,ITC1354,female,2019-11-12,Sendusu
Kazirakwe_16_Phase3_R28C1,ITC1355,female,2019-11-13,Sendusu
Kazirakwe_14_Phase2_R29C10,ITC1355,female,2019-11-13,Sendusu
29275S-4_14_R3P6,29275S-4,female,2019-11-13,Sendusu
29275S-4_14_R2P2,29275S-4,female,2019-11-13,Sendusu
Entukura_14_Phase1_R5C7,Entukura,female,2019-11-14,Sendusu
Nakyetengu_14_Phase1_R8C17,IITA-Nakyetengu,female,2019-11-14,Sendusu
Kabucuragye_14_Phase1_R19C4,Kabucuragye,female,2019-11-14,Sendusu
Enzirabahima_14_Phase1_R27C1,ITC1354,female,2019-11-14,Sendusu
Nakasabira_14_Phase1_R32C9,Nakasabira,female,2019-11-15,Sendusu
Kazirakwe_16_Phase3_R28C2,ITC1355,female,2019-11-15,Sendusu
Nakyetengu_14_Phase2_R9C2,IITA-Nakyetengu,female,2019-11-15,Sendusu
Entukura_14_Phase1_R6C9,Entukura,female,2019-11-16,Sendusu
Kazirakwe_14_Phase1_R30C12,ITC1355,female,2019-11-16,Sendusu
Nakasabira_14_Phase1_R33C14,Nakasabira,female,2019-11-16,Sendusu
Enzirabahima_14_Phase1_R27C17,ITC1354,female,2019-11-19,Sendusu
Entukura_14_Phase2_R6C5,Entukura,female,2019-11-19,Sendusu
Nakasabira_14_Phase2_R33C3,Nakasabira,female,2019-11-20,Sendusu
Tereza_14_Phase1_R17C7,Tereza,female,2019-11-21,Sendusu
Enzirabahima_16_Phase3_R25C9,ITC1354,female,2019-11-21,Sendusu
Kazirakwe_14_Phase2_R29C2,ITC1355,female,2019-11-21,Sendusu
Tereza_14_Phase1_R17C7,Tereza,female,2019-11-21,Sendusu
Enzirabahima_14_Phase2_R26C6,ITC1354,female,2019-11-22,Sendusu
Entukura_16_Phase3_R6C3,Entukura,female,2019-11-22,Sendusu
Entukura_16_Phase3_R4C4,Entukura,female,2019-11-22,Sendusu
Nakasabira_16_Phase3_R31C3,Nakasabira,female,2019-11-22,Sendusu
29275S-4_14_R1P8,29275S-4,female,2019-11-22,Sendusu
Nakyetengu_16_Phase3_R7C8,IITA-Nakyetengu,female,2019-11-25,Sendusu
25974S-17_14_R6P3,25974S-17,female,2019-11-25,Sendusu
29275S-4_14_R3P5,29275S-4,female,2019-11-25,Sendusu
Nakyetengu_16_Phase3_R7C8,IITA-Nakyetengu,female,2019-11-26,Sendusu
25974S-17_14_R6P3,25974S-17,female,2019-11-26,Sendusu
Kazirakwe_14_Phase1_R28C9,ITC1355,female,2019-11-27,Sendusu
Kazirakwe_14_Phase2_R28C5,ITC1355,female,2019-11-27,Sendusu
Kazirakwe_14_Phase1_R30C5,ITC1355,female,2019-11-28,Sendusu
Kazirakwe_14_Phase1_R30C11,ITC1355,female,2019-11-28,Sendusu
29364S-2_14_R12P6,29364S-2,female,2019-11-28,Sendusu
25974S-17_14_R6P3,25974S-17,female,2019-11-28,Sendusu
Kazirakwe_16_Phase3_R30C4,ITC1355,female,2019-11-28,Sendusu
Nfuuka_14_Phase2_R14C10,Nfuuka,female,2019-11-28,Sendusu
Nakyetengu_16_Phase3_R8C3,IITA-Nakyetengu,female,2019-11-29,Sendusu
Kabucuragye_14_Phase1_R20C4,Kabucuragye,female,2019-11-30,Sendusu
Kazirakwe_14_Phase1_R30C6,ITC1355,female,2019-11-30,Sendusu
Entukura_14_Phase2_R4C8,Entukura,female,2019-11-30,Sendusu
Enzirabahima_14_Phase1_R26C17,ITC1354,female,2019-12-02,Sendusu
Entukura_14_Phase2_R5C6,Entukura,female,2019-12-03,Sendusu
25974S-17_14_R5P1,25974S-17,female,2019-12-06,Sendusu
Tereza_14_Phase2_R18C10,Tereza,female,2019-12-09,Sendusu
Tereza_14_Phase2_R16C1,Tereza,female,2019-12-09,Sendusu
Entukura_14_Phase2_R6C4,Entukura,female,2019-12-09,Sendusu
Entukura_14_Phase2_R5C7,Entukura,female,2019-12-09,Sendusu
Enzirabahima_16_Phase3_R25C1,ITC1354,female,2019-12-09,Sendusu
29275S-1_14_R7P3,29275S-1,female,2019-12-09,Sendusu
29275S-4_14_R2P4,29275S-4,female,2019-12-09,Sendusu
29275S-4_14_R1P7,29275S-4,female,2019-12-09,Sendusu
Entukura_14_Phase1_R5C11,Entukura,female,2019-12-11,Sendusu
Enzirabahima_14_Phase1_R25C5,ITC1354,female,2019-12-11,Sendusu
Entukura_14_Phase1_R4C13,Entukura,female,2019-12-12,Sendusu
25974S-17_14_R5P2,25974S-17,female,2019-12-13,Sendusu
Entukura_14_Phase1_R6C3,Entukura,female,2019-12-18,Sendusu
Enzirabahima_14_Phase1_R25C1,ITC1354,female,2019-12-18,Sendusu
Nakasabira_14_Phase1_R31C16,Nakasabira,female,2019-12-18,Sendusu
Enzirabahima_14_Phase1_R26C16,ITC1354,female,2019-12-18,Sendusu
Kazirakwe_14_Phase2_R30C7,ITC1355,female,2019-12-18,Sendusu
Nakyetengu_16_Phase3_R7C1,IITA-Nakyetengu,female,2019-12-18,Sendusu
Nakasabira_16_Phase3_R31C6,Nakasabira,female,2019-12-18,Sendusu
29275S-4_14_R2P6,29275S-4,female,2019-12-18,Sendusu
Nakyetengu_14_Phase1_R7C11,IITA-Nakyetengu,female,2019-12-19,Sendusu
Entukura_14_Phase2_R6C3,Entukura,female,2019-12-19,Sendusu
Kazirakwe_16_Phase3_R29C6,ITC1355,female,2019-12-19,Sendusu
25974S-17_14_R4P5,25974S-17,female,2019-12-19,Sendusu
Nakyetengu_16_Phase3_R8C1,IITA-Nakyetengu,female,2019-12-21,Sendusu
Tereza_16_Phase3_R16C10,Tereza,female,2019-12-21,Sendusu
Tereza_16_Phase3_R18C6,Tereza,female,2019-12-21,Sendusu
Kazirakwe_14_Phase1_R30C16,ITC1355,female,2019-12-21,Sendusu
Nakyetengu_14_Phase1_R8C2,IITA-Nakyetengu,female,2019-12-23,Sendusu
Enzirabahima_14_Phase2_R27C3,ITC1354,female,2019-12-23,Sendusu
29275S-1_14_R8P5,29275S-1,female,2019-12-24,Sendusu
Nakyetengu_16_Phase3_R8C6,IITA-Nakyetengu,female,2019-12-27,Sendusu
Entukura_14_Phase2_R6C10,Entukura,female,2019-12-27,Sendusu
Tereza_14_Phase1_R17C8,Tereza,female,2019-12-27,Sendusu
Enzirabahima_14_Phase2_R27C2,ITC1354,female,2019-12-30,Sendusu
Enzirabahima_14_Phase2_R25C7,ITC1354,female,2019-12-30,Sendusu
Enzirabahima_14_Phase2_R25C9,ITC1354,female,2019-12-30,Sendusu
29275S-4_14_R2P7,29275S-4,female,2019-12-30,Sendusu
25974S-17_14_R6P4,25974S-17,female,2019-12-31,Sendusu
Kazirakwe_14_Phase1_R28C4,ITC1355,female,2020-01-02,Sendusu
Nakasabira_14_Phase2_R32C9,Nakasabira,female,2020-01-02,Sendusu
29364S-2_14_R12P3,29364S-2,female,2020-01-02,Sendusu
29364S-2_14_R11P1,29364S-2,female,2020-01-02,Sendusu
Nakyetengu_14_Phase1_R8C7,IITA-Nakyetengu,female,2020-01-03,Sendusu
Entukura_14_Phase1_R5C12,Entukura,female,2020-01-06,Sendusu
Tereza_14_Phase1_R18C9,Tereza,female,2020-01-06,Sendusu
Enzirabahima_14_Phase1_R27C3,ITC1354,female,2020-01-06,Sendusu
Nakasabira_14_Phase2_R33C8,Nakasabira,female,2020-01-06,Sendusu
Entukura_14_Phase2_R4C7,Entukura,female,2020-01-06,Sendusu
Nakasabira_16_Phase3_R32C8,Nakasabira,female,2020-01-06,Sendusu
Kabucuragye_16_Phase3_R20C5,Kabucuragye,female,2020-01-07,Sendusu
Nakasabira_16_Phase3_R32C8,Nakasabira,female,2020-01-07,Sendusu
29275S-1_14_R7P1,29275S-1,female,2020-01-08,Sendusu
Nakyetengu_14_Phase1_R8C11,IITA-Nakyetengu,female,2020-01-09,Sendusu
Entukura_14_Phase2_R4C5,Entukura,female,2020-01-09,Sendusu
Entukura_14_Phase2_R5C1,Entukura,female,2020-01-13,Sendusu
Kabucuragye_14_Phase1_R19C13,Kabucuragye,female,2020-01-13,Sendusu
Kazirakwe_14_Phase1_R28C12,ITC1355,female,2020-01-13,Sendusu
29275S-4_14_R3P1,29275S-4,female,2020-01-13,Sendusu
Entukura_14_Phase1_R6C4,Entukura,female,2020-01-17,Sendusu
Nakasabira_14_Phase2_R31C4,Nakasabira,female,2020-01-20,Sendusu
Entukura_14_Phase2_R5C5,Entukura,female,2020-01-20,Sendusu
Nakasabira_16_Phase3_R32C1,Nakasabira,female,2020-01-20,Sendusu
Kazirakwe_16_Phase3_R28C8,ITC1355,female,2020-01-23,Sendusu
Tereza_16_Phase3_R18C2,Tereza,female,2020-01-23,Sendusu
25974S-17_14_R4P3,25974S-17,female,2020-01-23,Sendusu
Kazirakwe_14_Phase1_R29C17,ITC1355,female,2020-01-24,Sendusu
Entukura_16_Phase3_R5C2,Entukura,female,2020-01-24,Sendusu
Nakyetengu_16_Phase3_R7C6,IITA-Nakyetengu,female,2020-01-24,Sendusu
Enzirabahima_16_Phase3_R27C2,ITC1354,female,2020-01-28,Sendusu
29364S-2_14_R11P6,29364S-2,female,2020-01-28,Sendusu
Kabucuragye_14_Phase1_R20C9,Kabucuragye,female,2020-01-29,Sendusu
Enzirabahima_14_Phase1_R27C12,ITC1354,female,2020-01-29,Sendusu
Nakasabira_14_Phase1_R32C10,Nakasabira,female,2020-01-29,Sendusu
Nakasabira_14_Phase1_R33C10,Nakasabira,female,2020-01-29,Sendusu
Kazirakwe_14_Phase2_R29C9,ITC1355,female,2020-01-29,Sendusu
Nakyetengu_16_Phase3_R8C7,IITA-Nakyetengu,female,2020-01-29,Sendusu
Tereza_16_Phase3_R17C4,Tereza,female,2020-01-29,Sendusu
Kazirakwe_16_Phase3_R29C3,ITC1355,female,2020-01-29,Sendusu
Kazirakwe_14_Phase1_R28C11,ITC1355,female,2020-01-31,Sendusu
Kabucuragye_16_Phase3_R19C8,Kabucuragye,female,2020-01-31,Sendusu
29275S-1_14_R8P1,29275S-1,female,2020-01-31,Sendusu
29275S-1_14_R7P7,29275S-1,female,2020-01-31,Sendusu
Kazirakwe_14_Phase1_R29C10,ITC1355,female,2020-02-04,Sendusu
Nakasabira_14_Phase1_R32C4,Nakasabira,female,2020-02-04,Sendusu
Kazirakwe_16_Phase3_R30C3,ITC1355,female,2020-02-10,Sendusu
29364S-2_14_R12P1,29364S-2,female,2020-02-10,Sendusu
29364S-2_14_R11P8,29364S-2,female,2020-02-10,Sendusu
Enzirabahima_14_Phase1_R25C13,ITC1354,female,2020-02-10,Sendusu
Kabucuragye_14_Phase1_R20C1,Kabucuragye,female,2020-02-10,Sendusu
Nakyetengu_14_Phase1_R7C15,IITA-Nakyetengu,female,2020-02-11,Sendusu
Entukura_16_Phase3_R6C1,Entukura,female,2020-02-11,Sendusu
Kabucuragye_16_Phase3_R21C4,Kabucuragye,female,2020-02-11,Sendusu
Entukura_14_Phase2_R6C5,Entukura,female,2020-02-12,Sendusu
Entukura_14_Phase1_R4C17,Entukura,female,2020-02-17,Sendusu
Nakasabira_14_Phase1_R33C17,Nakasabira,female,2020-02-17,Sendusu
Entukura_14_Phase2_R5C3,Entukura,female,2020-02-17,Sendusu
Kazirakwe_16_Phase3_R30C7,ITC1355,female,2020-02-17,Sendusu
29364S-2_14_R12P1,29364S-2,female,2020-02-17,Sendusu
Entukura_14_Phase1_R5C3,Entukura,female,2020-02-18,Sendusu
Entukura_16_Phase3_R6C7,Entukura,female,2020-02-18,Sendusu
Entukura_16_Phase3_R6C2,Entukura,female,2020-02-19,Sendusu
29275S-1_14_R8P2,29275S-1,female,2020-02-19,Sendusu
Kazirakwe_14_Phase1_R29C14,ITC1355,female,2020-02-21,Sendusu
Nfuuka_14_Phase1_R13C18,Nfuuka,female,2020-02-24,Sendusu
Enzirabahima_14_Phase1_R25C7,ITC1354,female,2020-02-24,Sendusu
Nakasabira_14_Phase2_R31C1,Nakasabira,female,2020-02-24,Sendusu
Nakyetengu_16_Phase3_R7C2,IITA-Nakyetengu,female,2020-02-24,Sendusu
Kazirakwe_16_Phase3_R29C1,ITC1355,female,2020-02-24,Sendusu
Nakasabira_16_Phase3_R33C8,Nakasabira,female,2020-02-24,Sendusu
29364S-2_14_R12P5,29364S-2,female,2020-02-24,Sendusu
Kazirakwe_14_Phase1_R28C2,ITC1355,female,2020-02-26,Sendusu
Kazirakwe_14_Phase2_R28C4,ITC1355,female,2020-02-26,Sendusu
Tereza_14_Phase2_R17C7,Tereza,female,2020-02-26,Sendusu
Kabucuragye_16_Phase3_R19C2,Kabucuragye,female,2020-02-26,Sendusu
Kazirakwe_16_Phase3_R29C5,ITC1355,female,2020-02-26,Sendusu
Kazirakwe_16_Phase3_R30C9,ITC1355,female,2020-02-26,Sendusu
Kazirakwe_14_Phase1_R29C18,ITC1355,female,2020-02-27,Sendusu
Kazirakwe_16_Phase3_R28C7,ITC1355,female,2020-02-28,Sendusu
Nakasabira_14_Phase1_R31C18,Nakasabira,female,2020-02-28,Sendusu
Entukura_14_Phase1_R5C5,Entukura,female,2020-03-02,Sendusu
Kazirakwe_14_Phase1_R30C6,ITC1355,female,2020-03-02,Sendusu
Entukura_14_Phase2_R6C6,Entukura,female,2020-03-02,Sendusu
Entukura_14_Phase2_R4C3,Entukura,female,2020-03-02,Sendusu
Nakyetengu_14_Phase2_R7C2,IITA-Nakyetengu,female,2020-03-04,Sendusu
25974S-17_14_R6P6,25974S-17,female,2020-03-04,Sendusu
Kazirakwe_14_Phase1_R29C11,ITC1355,female,2020-03-05,Sendusu
Nakasabira_14_Phase2_R33C5,Nakasabira,female,2020-03-05,Sendusu
Entukura_14_Phase1_R5C13,Entukura,female,2020-03-06,Sendusu
Tereza_16_Phase3_R17C10,Tereza,female,2020-03-06,Sendusu
25974S-17_14_R5P5,25974S-17,female,2020-03-09,Sendusu
Nakasabira_16_Phase3_R31C4,Nakasabira,female,2020-03-09,Sendusu
Nakyetengu_16_Phase3_R8C8,IITA-Nakyetengu,female,2020-03-09,Sendusu
Entukura_14_Phase2_R5C4,Entukura,female,2020-03-09,Sendusu
Tereza_14_Phase1_R18C3,Tereza,female,2020-03-09,Sendusu
Entukura_14_Phase1_R5C11,Entukura,female,2020-03-09,Sendusu
Entukura_14_Phase1_R4C14,Entukura,female,2020-03-11,Sendusu
Kazirakwe_14_Phase1_R29C2,ITC1355,female,2020-03-11,Sendusu
Nakasabira_14_Phase2_R33C6,Nakasabira,female,2020-03-11,Sendusu
Entukura_14_Phase2_R5C8,Entukura,female,2020-03-11,Sendusu
Entukura_14_Phase1_R4C14,Entukura,female,2020-03-13,Sendusu
Kazirakwe_16_Phase3_R30C1,ITC1355,female,2020-03-13,Sendusu
Nfuuka_14_Phase1_R14C16,Nfuuka,female,2020-03-13,Sendusu
Entukura_14_Phase1_R6C1,Entukura,female,2020-03-17,Sendusu
Nakyetengu_14_Phase1_R9C1,IITA-Nakyetengu,female,2020-03-17,Sendusu
Tereza_14_Phase1_R18C14,Tereza,female,2020-03-17,Sendusu
Tereza_14_Phase1_R18C2,Tereza,female,2020-03-17,Sendusu
Kazirakwe_14_Phase1_R29C16,ITC1355,female,2020-03-17,Sendusu
Enzirabahima_14_Phase2_R27C1,ITC1354,female,2020-03-17,Sendusu
Enzirabahima_14_Phase2_R26C10,ITC1354,female,2020-03-17,Sendusu
Entukura_16_Phase3_R6C5,Entukura,female,2020-03-18,Sendusu
Kazirakwe_16_Phase3_R28C6,ITC1355,female,2020-03-18,Sendusu
Entukura_14_Phase1_R4C14,Entukura,female,2020-03-18,Sendusu
Nakasabira_14_Phase1_R32C17,Nakasabira,female,2020-03-19,Sendusu
Nfuuka_14_Phase1_R15C7,Nfuuka,female,2020-03-23,Sendusu
Tereza_14_Phase1_R18C4,Tereza,female,2020-03-23,Sendusu
Kabucuragye_14_Phase1_R21C3,Kabucuragye,female,2020-03-23,Sendusu
Nakasabira_14_Phase1_R31C5,Nakasabira,female,2020-03-23,Sendusu
Kazirakwe_16_Phase3_R29C2,ITC1355,female,2020-03-23,Sendusu
25974S-17_14_R4P4,25974S-17,female,2020-03-23,Sendusu
Enzirabahima_14_Phase1_R26C5,ITC1354,female,2020-03-24,Sendusu
Nakasabira_14_Phase2_R32C4,Nakasabira,female,2020-03-24,Sendusu
Kazirakwe_14_Phase2_R30C5,ITC1355,female,2020-03-24,Sendusu
Nakasabira_14_Phase2_R33C1,Nakasabira,female,2020-03-24,Sendusu
Kabucuragye_14_Phase2_R19C5,Kabucuragye,female,2020-03-24,Sendusu
Kazirakwe_14_Phase2_R29C1,ITC1355,female,2020-03-25,Sendusu
Kabucuragye_14_Phase2_R19C5,Kabucuragye,female,2020-03-25,Sendusu
Kazirakwe_16_Phase3_R28C3,ITC1355,female,2020-03-25,Sendusu
Nakyetengu_14_Phase1_R9C12,IITA-Nakyetengu,female,2020-03-26,Sendusu
Enzirabahima_14_Phase1_R27C8,ITC1354,female,2020-03-26,Sendusu
Entukura_14_Phase2_R6C9,Entukura,female,2020-03-26,Sendusu
Tereza_14_Phase2_R18C7,Tereza,female,2020-03-30,Sendusu
Tereza_16_Phase3_R17C9,Tereza,female,2020-03-30,Sendusu
Enzirabahima_14_Phase1_R25C14,ITC1354,female,2020-03-30,Sendusu
29275S-1_14_R9P1,29275S-1,female,2020-04-06,Sendusu
29275S-4_14_R2P1,29275S-4,female,2020-04-06,Sendusu
25974S-17_14_R4P6,25974S-17,female,2020-04-13,Sendusu
29364S-2_14_R12P7,29364S-2,female,2020-04-21,Sendusu
Entukura_14_Phase2_R5C7,Entukura,female,2020-05-04,Sendusu
Enzirabahima_14_Phase1_R27C2,ITC1354,female,2020-05-18,Sendusu
Kazirakwe_14_Phase2_R29C8,ITC1355,female,2020-05-18,Sendusu
Kabucuragye_16_Phase3_R20C5,Kabucuragye,female,2020-05-18,Sendusu
Nakasabira_14_Phase2_R33C10,Nakasabira,female,2020-05-18,Sendusu
Entukura_14_Phase1_R5C9,Entukura,female,2020-05-19,Sendusu
Enzirabahima_14_Phase1_R25C8,ITC1354,female,2020-05-19,Sendusu
Nakasabira_14_Phase1_R33C18,Nakasabira,female,2020-05-21,Sendusu
Nfuuka_14_Phase2_R13C4,Nfuuka,female,2020-05-21,Sendusu
Entukura_14_Phase2_R4C1,Entukura,female,2020-05-21,Sendusu
Tereza_14_Phase1_R18C7,Tereza,female,2020-05-25,Sendusu
Enzirabahima_14_Phase1_R26C10,ITC1354,female,2020-05-25,Sendusu
Nakasabira_14_Phase1_R31C16,Nakasabira,female,2020-05-25,Sendusu
Kazirakwe_14_Phase2_R28C10,ITC1355,female,2020-05-25,Sendusu
Tereza_16_Phase3_R18C6,Tereza,female,2020-05-25,Sendusu
Kabucuragye_14_Phase1_R19C1,Kabucuragye,female,2020-05-26,Sendusu
Enzirabahima_14_Phase2_R25C1,ITC1354,female,2020-05-26,Sendusu
Kabucuragye_16_Phase3_R20C2,Kabucuragye,female,2020-05-26,Sendusu
Enzirabahima_14_Phase1_R26C8,ITC1354,female,2020-05-26,Sendusu
Enzirabahima_14_Phase1_R26C12,ITC1354,female,2020-05-27,Sendusu
Enzirabahima_14_Phase1_R26C14,ITC1354,female,2020-05-27,Sendusu
Nakasabira_14_Phase1_R33C15,Nakasabira,female,2020-05-27,Sendusu
Enzirabahima_14_Phase1_R26C12,ITC1354,female,2020-05-27,Sendusu
Enzirabahima_14_Phase1_R26C14,ITC1354,female,2020-05-27,Sendusu
Nakasabira_14_Phase1_R33C15,Nakasabira,female,2020-05-27,Sendusu
Kazirakwe_14_Phase1_R30C9,ITC1355,female,2020-05-29,Sendusu
Nfuuka_14_Phase2_R15C2,Nfuuka,female,2020-05-29,Sendusu
Tereza_14_Phase1_R17C17,Tereza,female,2020-06-01,Sendusu
Nakasabira_14_Phase1_R32C9,Nakasabira,female,2020-06-01,Sendusu
Enzirabahima_16_Phase3_R25C9,ITC1354,female,2020-06-01,Sendusu
29364S-2_14_R10P4,29364S-2,female,2020-06-01,Sendusu
Entukura_14_Phase2_R6C4,Entukura,female,2020-06-02,Sendusu
Entukura_14_Phase2_R4C8,Entukura,female,2020-06-02,Sendusu
Nakyetengu_14_Phase1_R9C4,IITA-Nakyetengu,female,2020-06-04,Sendusu
Tereza_14_Phase1_R16C16,Tereza,female,2020-06-04,Sendusu
Enzirabahima_14_Phase1_R26C8,ITC1354,female,2020-06-04,Sendusu
Entukura_14_Phase2_R6C2,Entukura,female,2020-06-04,Sendusu
Tereza_16_Phase3_R17C6,Tereza,female,2020-06-04,Sendusu
Kazirakwe_16_Phase3_R28C2,ITC1355,female,2020-06-04,Sendusu
Enzirabahima_14_Phase1_R25C5,ITC1354,female,2020-06-05,Sendusu
Kazirakwe_14_Phase2_R29C7,ITC1355,female,2020-06-05,Sendusu
29364S-2_14_R11P8,29364S-2,female,2020-06-05,Sendusu
Entukura_14_Phase1_R4C9,Entukura,female,2020-06-10,Sendusu
Nakyetengu_14_Phase1_R7C3,IITA-Nakyetengu,female,2020-06-10,Sendusu
Enzirabahima_14_Phase1_R25C17,ITC1354,female,2020-06-10,Sendusu
Enzirabahima_14_Phase1_R26C17,ITC1354,female,2020-06-10,Sendusu
Enzirabahima_14_Phase2_R26C1,ITC1354,female,2020-06-10,Sendusu
Nfuuka_14_Phase1_R15C12,Nfuuka,female,2020-06-10,Sendusu
Kazirakwe_14_Phase1_R30C2,ITC1355,female,2020-06-12,Sendusu
29275S-1_14_R8P8,29275S-1,female,2020-06-12,Sendusu
Nfuuka_14_Phase1_R15C12,Nfuuka,female,2020-06-15,Sendusu
Enzirabahima_14_Phase2_R25C10,ITC1354,female,2020-06-15,Sendusu
Entukura_16_Phase3_R6C4,Entukura,female,2020-06-15,Sendusu
Tereza_16_Phase3_R16C10,Tereza,female,2020-06-15,Sendusu
Enzirabahima_16_Phase3_R27C5,ITC1354,female,2020-06-15,Sendusu
Kazirakwe_16_Phase3_R28C7,ITC1355,female,2020-06-15,Sendusu
Entukura_14_Phase1_R5C6,Entukura,female,2020-06-17,Sendusu
